sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation,annotation_sha256,materialized_width,materialized_height,materialized_image_format,materialized_readable
cif_0029,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,2014-11-26_IMG_5552Resized_20141209120039_0_0.jpg,Steel/2014-11-26_IMG_5552Resized_20141209120039.jpg,Steel/2014-11-26_IMG_5552Resized_20141209120039.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,3a5b1735dcbcbde1f9eebfb7ac5dddbb7fd06c8ee66c506a49a7e5fc7905d67e,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,712,data/feasibility_v0/images/cif/cif_0029.jpg,data/feasibility_v0/annotations/cif/cif_0029.json,290ae761964c2637f043269f6a609443026768b2bcdc7db0dba78893bc2c802b,1024,1024,JPEG,True
cif_0030,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,DJI_20210602102857_0007_SUPR_3840_1536.JPG,Pille 24/S/DJI_20210602102842_0004_SUPR/DJI_20210602102857_0007_SUPR.JPG,Pille 24/S/DJI_20210602102842_0004_SUPR/DJI_20210602102857_0007_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,e0d9ba3f14767d587c62c9c57440a67dcfa404d3e7c7066c38411878cc554bf0,parquet_row,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00045-of-00084.parquet,954,data/feasibility_v0/images/cif/cif_0030.jpg,data/feasibility_v0/annotations/cif/cif_0030.json,0abf86b59853bc6c406ed1ebfd43610a09b77072ac60ec17678c0bf10d5c3341,1024,1024,JPEG,True
cif_0031,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601100813_0015_SUPR_768_0.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100813_0015_SUPR.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100813_0015_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,8e450f95854e4676707c6ef1a1eca7f7091513683589e5754a996765986ddf1e,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,779,data/feasibility_v0/images/cif/cif_0031.jpg,data/feasibility_v0/annotations/cif/cif_0031.json,e8644824b9d83f9335cc4bc53c49282687c8aa8297ea0241225361cae399b1ff,1024,1024,JPEG,True
cif_0032,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,VF-BROPILLE_15-182_3072_1536.JPG,VF-BROPILLE_15-182.JPG,VF-BROPILLE_15-182.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,6953c859c8818d687040bf13fc0ea0e362da7692e08ea0a49264b23aa76bca4f,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,323,data/feasibility_v0/images/cif/cif_0032.jpg,data/feasibility_v0/annotations/cif/cif_0032.json,4d44980534b671f7b6114fcc05ae9de463f5e00c3f7d9d4770c558849aa90dec,1024,1024,JPEG,True
cif_0033,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118110927_0004_SUPR_4608_1536.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110918_0007_SUPR/DJI_20221118110927_0004_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110918_0007_SUPR/DJI_20221118110927_0004_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,df310e9e0d17353cec1eba9b38dc69f5adece7e6d717029212c94aee2ef10ef5,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,95,data/feasibility_v0/images/cif/cif_0033.jpg,data/feasibility_v0/annotations/cif/cif_0033.json,84fc4172127e7d0b809a25f4964abe8a9f9255065ba1b3e78aa4343a2569889c,1024,1024,JPEG,True
cif_0034,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,00012256_20060703_f1000001_20130320180000_768_0.jpg,Steel/00012256_20060703_f1000001_20130320180000.jpg,Steel/00012256_20060703_f1000001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Rust,crack|rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,806ef195d95bf869cd142240c947b04d933e93c6a376b1afc94785dff9411f3a,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,1204,data/feasibility_v0/images/cif/cif_0034.jpg,data/feasibility_v0/annotations/cif/cif_0034.json,257ab5bb7a7f01938af272fc863c53375327850be8a3a73a3cfc1f5160a89497,1024,1024,JPEG,True
cif_0035,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012289_20050202_f0500002_20130320180000_768_0.jpg,Concrete/00012289_20050202_f0500002_20130320180000.jpg,Concrete/00012289_20050202_f0500002_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,b334b333d00fd459554dc10ba89e6da326384973305da889de9ba647ed96b6ca,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,551,data/feasibility_v0/images/cif/cif_0035.jpg,data/feasibility_v0/annotations/cif/cif_0035.json,c4644836e081f8ee3efd296c7d800341294e2e33b0ec6ab1bd2069f726ccb12d,1024,1024,JPEG,True
cif_0036,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,IMG_0177Resized_20170908082810_0_0.jpg,Steel/IMG_0177Resized_20170908082810.jpg,Steel/IMG_0177Resized_20170908082810.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,cd97adb98297fb8dea97d87a0f6cf1e777ce5689b1dc9db3cd9ef08c506e700f,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,615,data/feasibility_v0/images/cif/cif_0036.jpg,data/feasibility_v0/annotations/cif/cif_0036.json,3e7bbf1733106c562c46516b59f9f6b05e669c10b323eeb597ca372437ce7e09,1024,1024,JPEG,True
cif_0037,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,00012261_20060515_f1500001_20130320180000_0_768.jpg,Steel/00012261_20060515_f1500001_20130320180000.jpg,Steel/00012261_20060515_f1500001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,6983975ee3d1454408c17939e546c665f660643fb857461d174220df9b6fd721,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,764,data/feasibility_v0/images/cif/cif_0037.jpg,data/feasibility_v0/annotations/cif/cif_0037.json,8a9d91765b08d20bb51aa95e446eeaa8e8889ef53ad995cdf12f0db2ffaf7439,1024,1024,JPEG,True
cif_0038,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,00013601_20050208_f0700001_20130320180000_768_768.jpg,Steel/00013601_20050208_f0700001_20130320180000.jpg,Steel/00013601_20050208_f0700001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,a41bde07f3f05a872efeb637f84807649b00862ac6df58060d4871da1a12c15a,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,1107,data/feasibility_v0/images/cif/cif_0038.jpg,data/feasibility_v0/annotations/cif/cif_0038.json,0bb2598e543a55dff5c556f70d05a7d85c83c4080ad26dda81e039139b33a337,1024,1024,JPEG,True
cif_0039,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012270_20060608_f0700002_20130320180000_1536_768.jpg,Concrete/00012270_20060608_f0700002_20130320180000.jpg,Concrete/00012270_20060608_f0700002_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,55dc01c34fc0cf678ef6489fb05111291e7a0bf90fa0340a25ecff8caf1eebc0,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,612,data/feasibility_v0/images/cif/cif_0039.jpg,data/feasibility_v0/annotations/cif/cif_0039.json,e313481fa3675a2e23b4c3914b94af200a41f54514798df26663f6df654e3058,1024,1024,JPEG,True
cif_0040,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419102129_0004_SUPR_2304_3072.JPG,North Face/Section CE/DJI_20230419102120_0006_SUPR/DJI_20230419102129_0004_SUPR.JPG,North Face/Section CE/DJI_20230419102120_0006_SUPR/DJI_20230419102129_0004_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,aebac25607b54943e7072aab0bc6d79898e880039cda159aae2313427a6f0c08,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,425,data/feasibility_v0/images/cif/cif_0040.jpg,data/feasibility_v0/annotations/cif/cif_0040.json,13b8c24a027dbb904747e909a79790bb94e4cdc78a28550c05bc629eb7f723ff,1024,1024,JPEG,True
cif_0041,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,DJI_20230419162422_0014_SUPR_768_768.JPG,Pillar EAST/E/DJI_20230419162352_0007_SUPR/DJI_20230419162422_0014_SUPR.JPG,Pillar EAST/E/DJI_20230419162352_0007_SUPR/DJI_20230419162422_0014_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,1c40d24ad696a1e8dc61d977066b2f3908914505bb5d16e59bccbde9e0358d1b,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,1195,data/feasibility_v0/images/cif/cif_0041.jpg,data/feasibility_v0/annotations/cif/cif_0041.json,82a2ece73648049baa3e6373677e3ac62bf785305e636f6b5129cde87be77eb8,1024,1024,JPEG,True
cif_0042,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419094315_0033_SUPR_2304_1536.JPG,North Face/Section W/DJI_20230419094208_0006_SUPR/DJI_20230419094315_0033_SUPR.JPG,North Face/Section W/DJI_20230419094208_0006_SUPR/DJI_20230419094315_0033_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,a761bd5e379eaab1b03fef3cda20a8b820b6bd00fae5dd5c5ca4ca261355ddf4,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,238,data/feasibility_v0/images/cif/cif_0042.jpg,data/feasibility_v0/annotations/cif/cif_0042.json,25b6b20080a646d3c110f697702272d729bf7658ff0e73fba421a39241b3e31b,1024,1024,JPEG,True
cif_0043,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,IMG_4237Resized_20160704153006_0_0.jpg,Steel/IMG_4237Resized_20160704153006.jpg,Steel/IMG_4237Resized_20160704153006.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,f9ffee5c67f06227e4d2d6c1d3dbaebce34dd4dcf4eccfe77ed414a282b3968e,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,1123,data/feasibility_v0/images/cif/cif_0043.jpg,data/feasibility_v0/annotations/cif/cif_0043.json,38b0e598cb23e124e8ddc657977ce81165f58448501b33e3b26174735bdd1e44,1024,1024,JPEG,True
cif_0044,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601100830_0023_SUPR_3840_768.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100830_0023_SUPR.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100830_0023_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,3016a083d1cdac1ca9613a719969b4cf110dacd6c42baefc868d08a6ce451155,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,802,data/feasibility_v0/images/cif/cif_0044.jpg,data/feasibility_v0/annotations/cif/cif_0044.json,ba5ad7925dbbf88dd826fbc77e4a96a62bb9768c676c77307ee848228d8a7333,1024,1024,JPEG,True
cif_0045,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,P1030922Resized_20130412095238_0_0.jpg,Steel/P1030922Resized_20130412095238.jpg,Steel/P1030922Resized_20130412095238.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Rust,c3ae5beb14528faa170045f572d956eb4258073e32fe6d670360a765f266fe07,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,571,data/feasibility_v0/images/cif/cif_0045.jpg,data/feasibility_v0/annotations/cif/cif_0045.json,ec778740aae2eb08bf1956e11ea57f3b09dd4cb7f9035f89121e7749e1d3137e,1024,1024,JPEG,True
cif_0046,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601101328_0003_SUPR_3840_768.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101328_0003_SUPR.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101328_0003_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,c9abe83d104bf20cef1a54afa2ca75ad9fae11d03d75a6361187923a2522c6a5,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,371,data/feasibility_v0/images/cif/cif_0046.jpg,data/feasibility_v0/annotations/cif/cif_0046.json,ad4bd7ff9a0d480a7647fc898c32794d28bfebedf8c4582a886ee43db2ac6a2b,1024,1024,JPEG,True
cif_0047,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM_3072_0.JPG,West_approach/PW08/ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM.JPG,West_approach/PW08/ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,42f9941bc725d1a2c9f2e35b7a04b8b5cbfa9a193a68e2d4a169780db6e494eb,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,1203,data/feasibility_v0/images/cif/cif_0047.jpg,data/feasibility_v0/annotations/cif/cif_0047.json,8918cb6cefd66fca76ef683098874c54dea673585f9cff6c5ed0e21656a52d1c,1024,1024,JPEG,True
cif_0048,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118111556_0046_SUPR_2304_1536.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111556_0046_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111556_0046_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,b032a203b0e3508600cb02e9637d2a77e2dce50eb4f0da0ed4ebc3c53897d68a,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,849,data/feasibility_v0/images/cif/cif_0048.jpg,data/feasibility_v0/annotations/cif/cif_0048.json,dd7fcce8969a1e1685297c2daf67e2acbb0f9b930e86d042f006cbd1078e400a,1024,1024,JPEG,True
cif_0049,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824094437_0038_SUPR_2304_3072.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824094315_0002_SUPR/DJI_20210824094437_0038_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824094315_0002_SUPR/DJI_20210824094437_0038_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,89817f0c2ef28a11e0b3c54d2c8d1b25e6a8d60ad189e2bcb1626e882d0f063f,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,741,data/feasibility_v0/images/cif/cif_0049.jpg,data/feasibility_v0/annotations/cif/cif_0049.json,808a23216a9645f71eabd8eb34f6dc428408a52e8420c787ae7ddd1b26d37886,1024,1024,JPEG,True
cif_0050,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419100147_0012_SUPR_3072_1536.JPG,North Face/Section CW/DJI_20230419100122_0015_SUPR/DJI_20230419100147_0012_SUPR.JPG,North Face/Section CW/DJI_20230419100122_0015_SUPR/DJI_20230419100147_0012_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,0b6299f82ca8a93b3119407ef77c3d72f679d0c72c40fe35ebb7ecd760986405,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,357,data/feasibility_v0/images/cif/cif_0050.jpg,data/feasibility_v0/annotations/cif/cif_0050.json,bbffc3f4008a55302700b0ed14412214873250528fab3124c25e548cc21ede9a,1024,1024,JPEG,True
cif_0051,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118110255_0023_SUPR_3072_2304.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110207_0003_SUPR/DJI_20221118110255_0023_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110207_0003_SUPR/DJI_20221118110255_0023_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,56642d8f18ed08bb7e32861b9b5a2b121192645517baa44005dbb20d94138084,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,207,data/feasibility_v0/images/cif/cif_0051.jpg,data/feasibility_v0/annotations/cif/cif_0051.json,69d39bc2befb96aecca4887b7b6ad19bb9bdfc3280e7fe0757270c0f98a146a6,1024,1024,JPEG,True
cif_0052,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419094134_0027_SUPR_4608_3072.JPG,North Face/Section W/DJI_20230419094039_0005_SUPR/DJI_20230419094134_0027_SUPR.JPG,North Face/Section W/DJI_20230419094039_0005_SUPR/DJI_20230419094134_0027_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,dbee49ce911cbf19e034d09b611ad6911d8076a85a9616546468f997624743fa,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,262,data/feasibility_v0/images/cif/cif_0052.jpg,data/feasibility_v0/annotations/cif/cif_0052.json,80817f31bbbe401a3941736d772657e527c9d12349ca27bdd35ea12a276dec33,1024,1024,JPEG,True
cif_0053,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_1039_2304_1536.jpg,002/dump1/IMG_1039.jpg,002/dump1/IMG_1039.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,ce6c3daf4b806369316b12f04598b83c6ed55ed8072dc4f720b545cd358b8c4b,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,758,data/feasibility_v0/images/cif/cif_0053.jpg,data/feasibility_v0/annotations/cif/cif_0053.json,ab1b3633a68ba011c47b5d064b228a6eea3e54a97bd883057765dcfaf4d4409c,1024,1024,JPEG,True
cif_0054,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM_3840_1536.JPG,West_approach/PW22/ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM.JPG,West_approach/PW22/ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,c601054e5b3f95fd5ed4fb3370abcd26c8eb79fa1241f667fa7b1cbdbc6a3ed5,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,139,data/feasibility_v0/images/cif/cif_0054.jpg,data/feasibility_v0/annotations/cif/cif_0054.json,6f329af2a891be3d9b28f3752597fed295eb89b8496068fdbf872cfc048c5378,1024,1024,JPEG,True
cif_0055,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_8953_1536_768.jpg,004/dump3/IMG_8953.jpg,004/dump3/IMG_8953.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-draft,CDLA-Permissive-2.0,,quota:Spalling,be2803e7c68f9ed2622509129bbd5e57f48c01a2e453974b117744c1203eda95,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,867,data/feasibility_v0/images/cif/cif_0055.jpg,data/feasibility_v0/annotations/cif/cif_0055.json,73682d846c737ef718a5a4b4f7baf75cc7efb3fb0e008eb794f9c46076ce5b0b,1024,1024,JPEG,True
