sample_id,source_dataset,split,group_id,output_image,normalized_annotation,normalized_annotation_sha256,canonical_labels,mapping_version,license_id,target_annotation_count,mapping_strengths,segmentation_annotation_count,rejected_geometry_count,geometry_qc,task,eligibility,geometry
dacl_0020,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1199,data/feasibility_v0/images/dacl/dacl_0020.jpg,data/feasibility_v0/normalized/dacl_0020.json,79c0d1b2095912eb2de976c2e97c737c5c9d4158e1c5a32767e0af02bea5af77,efflorescence_leaching|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0021,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4041,data/feasibility_v0/images/dacl/dacl_0021.jpg,data/feasibility_v0/normalized/dacl_0021.json,af264f8990bd346660285c5f3e8522e232dced99e1225a356c0a340c9d2f1907,crack|efflorescence_leaching,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,7,direct,7,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0022,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4889,data/feasibility_v0/images/dacl/dacl_0022.jpg,data/feasibility_v0/normalized/dacl_0022.json,4babd6626b0b06d73ec02f36cbd56538bec0d2b0760b1c311fb25f4fcf795a97,rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct_visual,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0023,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6393,data/feasibility_v0/images/dacl/dacl_0023.jpg,data/feasibility_v0/normalized/dacl_0023.json,cf420e723eaf244aaf000cb2f0ef0c842d8bb73b7efadd130c12c5ec19c2ec2e,rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct_visual,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0024,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2581,data/feasibility_v0/images/dacl/dacl_0024.jpg,data/feasibility_v0/normalized/dacl_0024.json,02d1809c13e7276a23e02d37fd3d18b19df99077bc6e57a2181406da2e191f59,rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct_visual,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0025,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6343,data/feasibility_v0/images/dacl/dacl_0025.jpg,data/feasibility_v0/normalized/dacl_0025.json,f713da817faf8adb95442197d2b5d1cd73168a1e38cc4f3e53cf59ec18bfe6a3,rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct_visual,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0026,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6064,data/feasibility_v0/images/dacl/dacl_0026.jpg,data/feasibility_v0/normalized/dacl_0026.json,8880ff33ee60287c4d0a79157dc7fe7c9fb30d98673c38c6c2fedfa5d5c92f54,rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,9,direct|direct_visual,9,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0027,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5513,data/feasibility_v0/images/dacl/dacl_0027.jpg,data/feasibility_v0/normalized/dacl_0027.json,82f75ecd00f2c14f9946398ebba7313212769406bcf519c4b5e39c1cd2fb71e2,rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,10,direct_visual,10,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0028,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5891,data/feasibility_v0/images/dacl/dacl_0028.jpg,data/feasibility_v0/normalized/dacl_0028.json,c94a58f1c4cce50ddb5f6af536bde86c4f35c9ed6f1711326167e8828d20c386,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0029,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_3765,data/feasibility_v0/images/dacl/dacl_0029.jpg,data/feasibility_v0/normalized/dacl_0029.json,778f302c52d506451d569595e53c468158d4635a87fb945cb83ebcb7ce81dc4e,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,7,direct,7,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0030,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1792,data/feasibility_v0/images/dacl/dacl_0030.jpg,data/feasibility_v0/normalized/dacl_0030.json,7bd17fc1c1fb94aceb1ed7813d314014cafead3d2fb7cee6abf92fc3a59616ec,crack|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,15,direct|direct_visual,15,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0031,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_3376,data/feasibility_v0/images/dacl/dacl_0031.jpg,data/feasibility_v0/normalized/dacl_0031.json,4a83cd87369a73368abce0e18ae2316991724c8006b10b2532210b5eccb7171c,spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,5,direct,5,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0032,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1879,data/feasibility_v0/images/dacl/dacl_0032.jpg,data/feasibility_v0/normalized/dacl_0032.json,ddb58e6052b9df3c6ea7000f906e9f92b03644decf0fcf8103d93e0bc243931e,rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,7,direct|direct_visual,7,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0033,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0894,data/feasibility_v0/images/dacl/dacl_0033.jpg,data/feasibility_v0/normalized/dacl_0033.json,a8bf214e5a121c839d8740b1d5892c0788f906dcfa45a1f46f7d855af852c791,spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0034,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0972,data/feasibility_v0/images/dacl/dacl_0034.jpg,data/feasibility_v0/normalized/dacl_0034.json,b5e2c31b1717159b19e02640b0baa3583866edfd1ee87bf1a10e12337f10bcc6,spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0035,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1756,data/feasibility_v0/images/dacl/dacl_0035.jpg,data/feasibility_v0/normalized/dacl_0035.json,12272d82e63ad636b15156b9ece798018a80838f3fa2c404274995e2cdcf235f,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0036,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2154,data/feasibility_v0/images/dacl/dacl_0036.jpg,data/feasibility_v0/normalized/dacl_0036.json,33541e784f0e9ddc0d7cce410454147c2cc6d76e4eb8ad2f8acd8dfefe454986,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0037,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6431,data/feasibility_v0/images/dacl/dacl_0037.jpg,data/feasibility_v0/normalized/dacl_0037.json,15658a83bf816eb7badc29211295f0649c86c68d86fec6acd3c6bb29dfcb64eb,rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,7,direct|direct_visual,7,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0038,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2105,data/feasibility_v0/images/dacl/dacl_0038.jpg,data/feasibility_v0/normalized/dacl_0038.json,0cd2681b31b9c2e0f9fca8d5d74513b0a88a6cfa7d2cff5dd17eaade5939c1ee,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0039,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_3104,data/feasibility_v0/images/dacl/dacl_0039.jpg,data/feasibility_v0/normalized/dacl_0039.json,ebad19cf8cbeb5b79295291ea3d0f0a357f891bda5dcab1a3a9c0c6073ca35c0,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0040,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1701,data/feasibility_v0/images/dacl/dacl_0040.jpg,data/feasibility_v0/normalized/dacl_0040.json,299def658e74aba9f734d0597313af050ba9caafb9ed2cd5ac0ce0725c0fba90,crack|rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0041,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1766,data/feasibility_v0/images/dacl/dacl_0041.jpg,data/feasibility_v0/normalized/dacl_0041.json,1c9e1f1cdf2848b65cd1afa1118fc9c8e28814c1f04f261dfbfb8618ffa0fb27,crack|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,9,direct|direct_visual,9,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0042,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0173,data/feasibility_v0/images/dacl/dacl_0042.jpg,data/feasibility_v0/normalized/dacl_0042.json,2e6bd32a1c8547f453d731b875fc6c242790ca98638b87a02ad709662227a53d,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0043,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5031,data/feasibility_v0/images/dacl/dacl_0043.jpg,data/feasibility_v0/normalized/dacl_0043.json,ef105e1caa9ede4cd1805f8f3be762bcf474c647a3b55925af289930a32c94ab,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0044,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4393,data/feasibility_v0/images/dacl/dacl_0044.jpg,data/feasibility_v0/normalized/dacl_0044.json,294fbfa02ddc1e67e5f9ba0474b58efd1393817a16367cceabc542adba6f5a01,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,6,direct,6,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0045,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6545,data/feasibility_v0/images/dacl/dacl_0045.jpg,data/feasibility_v0/normalized/dacl_0045.json,82de52de74e021cf30f9c70e230a5574cd55df5fc1b12a9339f5fae534f5838d,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,6,direct,6,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0046,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2299,data/feasibility_v0/images/dacl/dacl_0046.jpg,data/feasibility_v0/normalized/dacl_0046.json,de77d02015ee4b0455b0b843d21b69d737cd5c4d17ecef57d609eaafc20a7347,crack|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct|direct_visual,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0047,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0477,data/feasibility_v0/images/dacl/dacl_0047.jpg,data/feasibility_v0/normalized/dacl_0047.json,dd5412d8cce01e0f1325c424aab081ed389fd7ff64a999ac7b470c9e415dce93,crack|efflorescence_leaching|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0048,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4377,data/feasibility_v0/images/dacl/dacl_0048.jpg,data/feasibility_v0/normalized/dacl_0048.json,5d378c2cd4a1844b808aef4b636e1a1ebd6ee42fb3e31eb44472769500250601,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0049,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2163,data/feasibility_v0/images/dacl/dacl_0049.jpg,data/feasibility_v0/normalized/dacl_0049.json,3c13eb314d1b67bdf62fc6707863244b11fa2213ec338b12d91f0f63ab80698e,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0050,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4403,data/feasibility_v0/images/dacl/dacl_0050.jpg,data/feasibility_v0/normalized/dacl_0050.json,fc55ab458c0acffca97e4e1fbbdaca1934df59b992ebe94d95b99781a103257f,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0051,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4179,data/feasibility_v0/images/dacl/dacl_0051.jpg,data/feasibility_v0/normalized/dacl_0051.json,2feeb058a2542a23096cd64b9cff5a5358e996ccc4371e987a083cd5cb8d3a71,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0052,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2274,data/feasibility_v0/images/dacl/dacl_0052.jpg,data/feasibility_v0/normalized/dacl_0052.json,b8f4bb8ccb7e865eefbfca9dd642b6aa3c1c6f5820cf4e9d499bd24c01fc8f3c,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0053,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_3476,data/feasibility_v0/images/dacl/dacl_0053.jpg,data/feasibility_v0/normalized/dacl_0053.json,59ba01612b7a5fb28127c7342e69c3c86b5f7fc6d6cc2b5f058a3b5d60e1a330,crack|efflorescence_leaching,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,4,direct,4,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0054,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2343,data/feasibility_v0/images/dacl/dacl_0054.jpg,data/feasibility_v0/normalized/dacl_0054.json,91802c1f4fb231af5e544e6b576af5ee31629b45ad0b7230c787cef206bbaf0a,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0055,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_0255,data/feasibility_v0/images/dacl/dacl_0055.jpg,data/feasibility_v0/normalized/dacl_0055.json,055d172705e30ebccefe32e8dda23eb557efb1739c250ceb6d9012c23d871a2f,crack|efflorescence_leaching|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,16,direct|direct_visual,16,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0056,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_2822,data/feasibility_v0/images/dacl/dacl_0056.jpg,data/feasibility_v0/normalized/dacl_0056.json,8f1bb9bc9557df5d6453d627610528857ca944ebd4287190cb085cca0c2c7419,crack|rust_staining,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0057,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_5369,data/feasibility_v0/images/dacl/dacl_0057.jpg,data/feasibility_v0/normalized/dacl_0057.json,0cf4f02d9e52bb7d8c8d40ae3aa1c9900a1ca5a76c4ffe867e919257793b2805,crack,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,1,direct,1,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0058,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_6690,data/feasibility_v0/images/dacl/dacl_0058.jpg,data/feasibility_v0/normalized/dacl_0058.json,cf9f266d3500aeb96ee8dd7d486c37f95fd517dd7132424c8a56772a31515998,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0059,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_1720,data/feasibility_v0/images/dacl/dacl_0059.jpg,data/feasibility_v0/normalized/dacl_0059.json,2c409c2f9265cb0df92de1e5bb6bdd81eca5e02f082edeea3bf4df07e6b6bd39,crack|rust_staining|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,3,direct|direct_visual,3,0,passed,classification,image_multilabel_from_source_annotations,image_labels
dacl_0060,DACL10K-v2-devphase,train,DACL10K:dacl10k_v2_train_4082,data/feasibility_v0/images/dacl/dacl_0060.jpg,data/feasibility_v0/normalized/dacl_0060.json,fbeabb0217c0256418e43deb29f136f0ccb12485c2d3b5f3ce6852837853ce20,crack|spalling,BDI-TAX-001@0.1.0-beta,CC BY-NC 4.0,2,direct,2,0,passed,classification,image_multilabel_from_source_annotations,image_labels
