sample_id,source_dataset,source_version,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,sha256,output_image,normalized_annotation,normalized_annotation_sha256,target_annotation_count,segmentation_annotation_count,geometry_qc,test_locked,task,eligibility,geometry
cubit_train_cr1_1047,CUBIT-InSeg,official_2026_release,CR1_1047,CR1_1047,cubit:train:cr1_1047,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5e5f743216ef5aaed59164d150ebc788c8d4627826d147481da8503fd079daca,data/v1/images/cubit/cubit_train_cr1_1047.jpg,data/v1/annotations/cubit/cubit_train_cr1_1047.json,30e67daaf74be6c18ac42bed0182ecad254c9e87f07fbb51df7598aff3ddd18b,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1048,CUBIT-InSeg,official_2026_release,CR1_1048,CR1_1048,cubit:train:cr1_1048,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,2652ee2336b667249c44c7d5cc9a12786c3a410caddcc196efe6887eae36309c,data/v1/images/cubit/cubit_train_cr1_1048.jpg,data/v1/annotations/cubit/cubit_train_cr1_1048.json,be679f9535f1b76e7f43ddee36a201b9747718adbdaf96c838013b8d7699ee2e,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1049,CUBIT-InSeg,official_2026_release,CR1_1049,CR1_1049,cubit:train:cr1_1049,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,2c734dd44845e7c31850aa4fe7332c4f341aa0ce8002de9e623902c9a4ed5a07,data/v1/images/cubit/cubit_train_cr1_1049.jpg,data/v1/annotations/cubit/cubit_train_cr1_1049.json,037e83e4812a20a9d7ad8f34cf4efe72274dc99e5e4ab33199dfefcf88e1287a,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_105,CUBIT-InSeg,official_2026_release,CR1_105,CR1_105,cubit:train:cr1_105,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,57bbcfd80d0c298418304c9844750385bf0136dfc81d9cc027ac72845fe694ee,data/v1/images/cubit/cubit_train_cr1_105.jpg,data/v1/annotations/cubit/cubit_train_cr1_105.json,a3013267f3740495fee1f6a7bb1469250379ebd6819919fef5f38e69590be756,9,9,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1050,CUBIT-InSeg,official_2026_release,CR1_1050,CR1_1050,cubit:train:cr1_1050,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4197dc8b8959cb41b8ad137a8819f225b846b8636ee1c61e7b62b278dd78459b,data/v1/images/cubit/cubit_train_cr1_1050.jpg,data/v1/annotations/cubit/cubit_train_cr1_1050.json,961bf849302f555fe34728f02e15ae05e66e1bcc57ca8ad71b29860f523cc897,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1051,CUBIT-InSeg,official_2026_release,CR1_1051,CR1_1051,cubit:train:cr1_1051,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,8a9729b18eb49ccba5e64d58b9707f9d9282aa5dc182367451b712f0713b8c62,data/v1/images/cubit/cubit_train_cr1_1051.jpg,data/v1/annotations/cubit/cubit_train_cr1_1051.json,ccdf6e9fe57ebcdce3154a2f60f2314708d0db5535061721534e857c2e00d328,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1052,CUBIT-InSeg,official_2026_release,CR1_1052,CR1_1052,cubit:train:cr1_1052,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4d04825ca306ee1d38c81250e0d93faef5f3e9cb68de7adc5a6d8c6aa4a516c6,data/v1/images/cubit/cubit_train_cr1_1052.jpg,data/v1/annotations/cubit/cubit_train_cr1_1052.json,d1e623113c3fc5321a10af88bcefb30c14b04639a1216c1ebed961c4a8bba2bb,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1054,CUBIT-InSeg,official_2026_release,CR1_1054,CR1_1054,cubit:train:cr1_1054,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5c817b4545b3ae73153866824520305fd7c2d4ba7e6ff97414ac51bb2366b1b8,data/v1/images/cubit/cubit_train_cr1_1054.jpg,data/v1/annotations/cubit/cubit_train_cr1_1054.json,7809e249e5c19313e809b9a89031d3ecec28a3ffea083633d8ac211543226a4b,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1056,CUBIT-InSeg,official_2026_release,CR1_1056,CR1_1056,cubit:train:cr1_1056,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5098e90fb8cac1c3ecbffbae521eac9b8083946e8e0db43c761b459895633ff9,data/v1/images/cubit/cubit_train_cr1_1056.jpg,data/v1/annotations/cubit/cubit_train_cr1_1056.json,06db48df15b68acfd0691cf3c74718d9d137b3429341e3f4026c93aec6d83a5e,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1057,CUBIT-InSeg,official_2026_release,CR1_1057,CR1_1057,cubit:train:cr1_1057,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,64d2ddd7f9ef8a3537bcceaa180d9d9b7b9d3b7a206959431d7083f58ca1c712,data/v1/images/cubit/cubit_train_cr1_1057.jpg,data/v1/annotations/cubit/cubit_train_cr1_1057.json,c8267795178a91b09bcac618777cd14d71f1d2691ed010c5c0ed0ff8b3434131,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1058,CUBIT-InSeg,official_2026_release,CR1_1058,CR1_1058,cubit:train:cr1_1058,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ef67c091134abf729a158cf4db669593a9297b6fd586b13d2002c47e33d459c7,data/v1/images/cubit/cubit_train_cr1_1058.jpg,data/v1/annotations/cubit/cubit_train_cr1_1058.json,d78f49d8b8779d3a97da21282e95044b839148e4d95f5134c0f0ebd986d4b302,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_106,CUBIT-InSeg,official_2026_release,CR1_106,CR1_106,cubit:train:cr1_106,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f6af3cbcb55fe8c505b5c8931117b19b85345ecc322b51a0f9231a3e7535f897,data/v1/images/cubit/cubit_train_cr1_106.jpg,data/v1/annotations/cubit/cubit_train_cr1_106.json,6b54158e833a2e045b02dcda2c4e03b774e7bdbda27e9ed9874abfc4e4049982,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1060,CUBIT-InSeg,official_2026_release,CR1_1060,CR1_1060,cubit:train:cr1_1060,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,3a831a9e2f5e8827268761cf542d4c9648ba9729e678fa869768aef178e44007,data/v1/images/cubit/cubit_train_cr1_1060.jpg,data/v1/annotations/cubit/cubit_train_cr1_1060.json,7f577315d52b96b9a4d6bcd73ec261c216298be1a5426042c34576431f0f7bc2,4,4,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1061,CUBIT-InSeg,official_2026_release,CR1_1061,CR1_1061,cubit:train:cr1_1061,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,0361b6bbbe8b1ed60a3ca02b1c115c0af426fad067828f1fc8d6c215de9ba97b,data/v1/images/cubit/cubit_train_cr1_1061.jpg,data/v1/annotations/cubit/cubit_train_cr1_1061.json,c04ff563d759238a90eb8c74b2d4c944cdad8f163e1df751b3437116edae713c,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1062,CUBIT-InSeg,official_2026_release,CR1_1062,CR1_1062,cubit:train:cr1_1062,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,09b94f83f04e876320d4871dab6abef20550628556b6ab6be13c4463f0dee4ac,data/v1/images/cubit/cubit_train_cr1_1062.jpg,data/v1/annotations/cubit/cubit_train_cr1_1062.json,1148db33eb1cc3c742329ca2ad823f45f9752d0d322a8483728b67bf29ee1603,7,7,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1064,CUBIT-InSeg,official_2026_release,CR1_1064,CR1_1064,cubit:train:cr1_1064,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,9300e54772a6b1cd483bc93aa4f4568b975174648cd513c8fcd2d1dbfa70c1c0,data/v1/images/cubit/cubit_train_cr1_1064.jpg,data/v1/annotations/cubit/cubit_train_cr1_1064.json,449981f5f8d89ac6fe3e709d7133deb53613b03f5ca0049d0d36b6432e7671ff,8,8,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1065,CUBIT-InSeg,official_2026_release,CR1_1065,CR1_1065,cubit:train:cr1_1065,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,1ba2b9e0e79b98003d8e2849a2d894fb33e1ff2a74506a9049ad4130bdef00ed,data/v1/images/cubit/cubit_train_cr1_1065.jpg,data/v1/annotations/cubit/cubit_train_cr1_1065.json,323cc36f0ffa37e52770bd5bf58fc83590be737d7f871e35fa6cc96359119b2d,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1066,CUBIT-InSeg,official_2026_release,CR1_1066,CR1_1066,cubit:train:cr1_1066,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,7bf50e7147f293c367b873866dcddb1a33e0b387bd58d1e3b82a24bd9f65f595,data/v1/images/cubit/cubit_train_cr1_1066.jpg,data/v1/annotations/cubit/cubit_train_cr1_1066.json,b6f4d500fa82189f100bd806873abe4996dc71fa6d0c38ee44cbb9fb68b12831,5,5,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1067,CUBIT-InSeg,official_2026_release,CR1_1067,CR1_1067,cubit:train:cr1_1067,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,59f8b218bb97ce504847512ecbf6b0f3534362ca6e4e3282b00698465f597d5b,data/v1/images/cubit/cubit_train_cr1_1067.jpg,data/v1/annotations/cubit/cubit_train_cr1_1067.json,d8f7a8d705ac3b4931c541ac0b2be691f46d2759425b054a99a7bfaf49c45148,6,6,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1069,CUBIT-InSeg,official_2026_release,CR1_1069,CR1_1069,cubit:train:cr1_1069,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,bd99b8f4f0cabf7bc45c8dcfa22a0b6bfbbd6d3ddc70ad8f84ef4c6c26eb7987,data/v1/images/cubit/cubit_train_cr1_1069.jpg,data/v1/annotations/cubit/cubit_train_cr1_1069.json,04696457f52ad73edad2d2318a4b4b3cc990762f2072445565c2157b200724d6,9,9,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_107,CUBIT-InSeg,official_2026_release,CR1_107,CR1_107,cubit:train:cr1_107,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,04af361e40f42a97eca69f264f1fcf69ab240dd9947e71a0a527bc8584e1d000,data/v1/images/cubit/cubit_train_cr1_107.jpg,data/v1/annotations/cubit/cubit_train_cr1_107.json,1903331a526659915e8e80593e4ca355ddb861b11f65c3b49413a1d4d0f6eeac,6,6,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1070,CUBIT-InSeg,official_2026_release,CR1_1070,CR1_1070,cubit:train:cr1_1070,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d18724eae14e1e0a10e45a88cb6bc73a0899c31fe55683e4489600fff3aea250,data/v1/images/cubit/cubit_train_cr1_1070.jpg,data/v1/annotations/cubit/cubit_train_cr1_1070.json,a3b3e6ab9644a1392d9b93ea1338ab6e353bda900823bac30a7871ddaedca0f7,9,9,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1071,CUBIT-InSeg,official_2026_release,CR1_1071,CR1_1071,cubit:train:cr1_1071,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4dd91a065f6d1b96f91a5c0136aab8487b925242135d4db50a11cf224fd82f37,data/v1/images/cubit/cubit_train_cr1_1071.jpg,data/v1/annotations/cubit/cubit_train_cr1_1071.json,95df859121fb683b9eebaa416fec7d212695edc95778c9e0ce8c57f19f4ec3a0,10,10,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1073,CUBIT-InSeg,official_2026_release,CR1_1073,CR1_1073,cubit:train:cr1_1073,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,335c5db2b7b570237b4cfa1e30a2556a1e9b8a48f08de1a20576288248b828cf,data/v1/images/cubit/cubit_train_cr1_1073.jpg,data/v1/annotations/cubit/cubit_train_cr1_1073.json,32168c2984b548d590fca4deb4abd9f4413ca7056ae4c863e6fda088e7016a40,11,11,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1076,CUBIT-InSeg,official_2026_release,CR1_1076,CR1_1076,cubit:train:cr1_1076,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,227f9b232ceb818e5f467a98b671403b971cc45826b83e27390de80ddc8e98a8,data/v1/images/cubit/cubit_train_cr1_1076.jpg,data/v1/annotations/cubit/cubit_train_cr1_1076.json,08cba436a3fa53691fb48745de14be2bd289736803f004efd40631687f2dcdc5,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1077,CUBIT-InSeg,official_2026_release,CR1_1077,CR1_1077,cubit:train:cr1_1077,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,b752d9865276bcae3506dcd4503f8a38b5e0dabe8668dea2bc4cb1c2453fbd65,data/v1/images/cubit/cubit_train_cr1_1077.jpg,data/v1/annotations/cubit/cubit_train_cr1_1077.json,efef326257156de532c06a96e102321ab1c5aa962cd755511bd5e3054f120a16,11,11,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1079,CUBIT-InSeg,official_2026_release,CR1_1079,CR1_1079,cubit:train:cr1_1079,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,b1c0cf6827e14227e4c1b671a1563a4316fe4098f9d1c27891b7c6f6337d316d,data/v1/images/cubit/cubit_train_cr1_1079.jpg,data/v1/annotations/cubit/cubit_train_cr1_1079.json,93a321653b02df9d113baa5077c48eb85d47903a82cd5663ca8d878179bef65e,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_108,CUBIT-InSeg,official_2026_release,CR1_108,CR1_108,cubit:train:cr1_108,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,a18acae8fbd56a4e6a0cede3be4100a792a227de7bb0f709f1b6b4746ab011e5,data/v1/images/cubit/cubit_train_cr1_108.jpg,data/v1/annotations/cubit/cubit_train_cr1_108.json,0638ba9029b737e8fa7df2a2307e9eb765da4cf61d9a0cbf19e6870767aa5aed,9,9,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1080,CUBIT-InSeg,official_2026_release,CR1_1080,CR1_1080,cubit:train:cr1_1080,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,21e833acdb89e9ac12d30913fe1ff4632674a3d07b1f304dd548966313505a27,data/v1/images/cubit/cubit_train_cr1_1080.jpg,data/v1/annotations/cubit/cubit_train_cr1_1080.json,497b5ac7c7e07378e36a7d12d31270734fb4c815b665b7dd02e9117756db589d,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1082,CUBIT-InSeg,official_2026_release,CR1_1082,CR1_1082,cubit:train:cr1_1082,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ab3fa66d55bae56dce3cf222d9bbbc4b3360a6d54c37af61d3785c33d37fd508,data/v1/images/cubit/cubit_train_cr1_1082.jpg,data/v1/annotations/cubit/cubit_train_cr1_1082.json,ae901ee76f6d09b9ce4fccef3377f7c94ebfdaf06960c576d42870685f4903b6,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1085,CUBIT-InSeg,official_2026_release,CR1_1085,CR1_1085,cubit:train:cr1_1085,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,f84d294b0090063c6325ea912c750ccc17118faf880572243dfc4e1cc7cec031,data/v1/images/cubit/cubit_train_cr1_1085.jpg,data/v1/annotations/cubit/cubit_train_cr1_1085.json,633c4bd5762b10d8493e09215785345e115c1d5de28d1d3dedec1abe560dd306,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1086,CUBIT-InSeg,official_2026_release,CR1_1086,CR1_1086,cubit:train:cr1_1086,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,d3042b81aaeed335f22b422909476328ad235b2f521f3cf16fa06b34c2c93247,data/v1/images/cubit/cubit_train_cr1_1086.jpg,data/v1/annotations/cubit/cubit_train_cr1_1086.json,f910342e9bdddfc5d1d875eb77ec086bce939a655c7710819e3a77fe6b06c671,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1087,CUBIT-InSeg,official_2026_release,CR1_1087,CR1_1087,cubit:train:cr1_1087,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,644266f1cd665a1230870f7a19e2e45d226e87be5f32ad8546d4fd5435ea9427,data/v1/images/cubit/cubit_train_cr1_1087.jpg,data/v1/annotations/cubit/cubit_train_cr1_1087.json,be64d674744a2d334ea3a225aa8b1951611b3e87219b59d79a980720b10ab402,13,13,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1088,CUBIT-InSeg,official_2026_release,CR1_1088,CR1_1088,cubit:train:cr1_1088,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,5810ae8dca588feda908a617e16371c9e46523e4ebdbc5e0ededc2b55346be37,data/v1/images/cubit/cubit_train_cr1_1088.jpg,data/v1/annotations/cubit/cubit_train_cr1_1088.json,b94f95b89bbd39303b8da4076a10edb854bcab961b5dbf7f3b9d5b8e65de0aec,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1089,CUBIT-InSeg,official_2026_release,CR1_1089,CR1_1089,cubit:train:cr1_1089,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,4a03b840a86c1a42d1e954873e668bbe284f5b9ef3e123e438963f7761899299,data/v1/images/cubit/cubit_train_cr1_1089.jpg,data/v1/annotations/cubit/cubit_train_cr1_1089.json,c7693c7e21ed6dda4e30f01238d79aa75a8ac29d1a026a708fab1dfe5ae50861,12,12,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1091,CUBIT-InSeg,official_2026_release,CR1_1091,CR1_1091,cubit:train:cr1_1091,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,233b84cb845bdac50bcea7b1e65966599a0877cbd2f5c3d816a3398e2d5bc6ab,data/v1/images/cubit/cubit_train_cr1_1091.jpg,data/v1/annotations/cubit/cubit_train_cr1_1091.json,0ff0b7f3bcdf90cbd8fa7b4b66bd3fe28b88ce992168e3dfcf7e3c81d297924d,13,13,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1092,CUBIT-InSeg,official_2026_release,CR1_1092,CR1_1092,cubit:train:cr1_1092,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,b9a4e1ef8f9e7592d2a1949a9ecb706565f121fecd685d4a39a24318b54e8b8f,data/v1/images/cubit/cubit_train_cr1_1092.jpg,data/v1/annotations/cubit/cubit_train_cr1_1092.json,16ae3483b66343b38b7a4b270db27705f7a5b73628976ab82de64f782e7e2d69,14,14,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1093,CUBIT-InSeg,official_2026_release,CR1_1093,CR1_1093,cubit:train:cr1_1093,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,ed07eb6d5794671d25201df0c32e2e824d846f0a5ab1ccd380078fc4c9a03f34,data/v1/images/cubit/cubit_train_cr1_1093.jpg,data/v1/annotations/cubit/cubit_train_cr1_1093.json,26aaf5895bdda278693570d818540c272f1294c420dbb88006fb482627616f98,14,14,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
cubit_train_cr1_1096,CUBIT-InSeg,official_2026_release,CR1_1096,CR1_1096,cubit:train:cr1_1096,train,uav_rgb,building_facade,instance_polygon,crack,crack,positive,BDI-TAX-001@0.1.0-beta,CC-BY-4.0,cubit_exact_dedup|unresolved_near_duplicates_excluded|test_locked,fc7ab7b8f22099ba2a5958c215c8415b2370f390dbb0c4e89dcadbc39ea0c175,data/v1/images/cubit/cubit_train_cr1_1096.jpg,data/v1/annotations/cubit/cubit_train_cr1_1096.json,f62ae05142f45b790bdf285acbfc28c6bee4352ec0ef5e07c04c289ae3133fe1,14,14,passed,false,detection,native_box_or_box_derived_from_genuine_mask,box_xywh
