sample_id,source_dataset,source_version,source_path,source_image_id,parent_image_id,group_id,split,capture_mode,asset_domain,annotation_type,native_labels,canonical_labels,annotation_status,mapping_version,license_id,quality_flags,selection_reason,sha256,locator_type,image_locator,annotation_locator,parquet_row_index,output_image,output_annotation
cif_0037,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,00012261_20060515_f1500001_20130320180000_0_768.jpg,Steel/00012261_20060515_f1500001_20130320180000.jpg,Steel/00012261_20060515_f1500001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,764,data/feasibility_v0/images/cif/cif_0037.jpg,data/feasibility_v0/annotations/cif/cif_0037.json
cif_0038,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,00013601_20050208_f0700001_20130320180000_768_768.jpg,Steel/00013601_20050208_f0700001_20130320180000.jpg,Steel/00013601_20050208_f0700001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,1107,data/feasibility_v0/images/cif/cif_0038.jpg,data/feasibility_v0/annotations/cif/cif_0038.json
cif_0039,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012270_20060608_f0700002_20130320180000_1536_768.jpg,Concrete/00012270_20060608_f0700002_20130320180000.jpg,Concrete/00012270_20060608_f0700002_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,612,data/feasibility_v0/images/cif/cif_0039.jpg,data/feasibility_v0/annotations/cif/cif_0039.json
cif_0040,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419102129_0004_SUPR_2304_3072.JPG,North Face/Section CE/DJI_20230419102120_0006_SUPR/DJI_20230419102129_0004_SUPR.JPG,North Face/Section CE/DJI_20230419102120_0006_SUPR/DJI_20230419102129_0004_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,425,data/feasibility_v0/images/cif/cif_0040.jpg,data/feasibility_v0/annotations/cif/cif_0040.json
cif_0041,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,DJI_20230419162422_0014_SUPR_768_768.JPG,Pillar EAST/E/DJI_20230419162352_0007_SUPR/DJI_20230419162422_0014_SUPR.JPG,Pillar EAST/E/DJI_20230419162352_0007_SUPR/DJI_20230419162422_0014_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,1195,data/feasibility_v0/images/cif/cif_0041.jpg,data/feasibility_v0/annotations/cif/cif_0041.json
cif_0042,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419094315_0033_SUPR_2304_1536.JPG,North Face/Section W/DJI_20230419094208_0006_SUPR/DJI_20230419094315_0033_SUPR.JPG,North Face/Section W/DJI_20230419094208_0006_SUPR/DJI_20230419094315_0033_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust|Spalling,rust_staining|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,238,data/feasibility_v0/images/cif/cif_0042.jpg,data/feasibility_v0/annotations/cif/cif_0042.json
cif_0043,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,IMG_4237Resized_20160704153006_0_0.jpg,Steel/IMG_4237Resized_20160704153006.jpg,Steel/IMG_4237Resized_20160704153006.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,1123,data/feasibility_v0/images/cif/cif_0043.jpg,data/feasibility_v0/annotations/cif/cif_0043.json
cif_0044,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601100830_0023_SUPR_3840_768.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100830_0023_SUPR.JPG,Pille 26/N/DJI_20210601100740_0003_SUPR/DJI_20210601100830_0023_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,802,data/feasibility_v0/images/cif/cif_0044.jpg,data/feasibility_v0/annotations/cif/cif_0044.json
cif_0045,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,P1030922Resized_20130412095238_0_0.jpg,Steel/P1030922Resized_20130412095238.jpg,Steel/P1030922Resized_20130412095238.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Rust,rust_staining,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Rust,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,571,data/feasibility_v0/images/cif/cif_0045.jpg,data/feasibility_v0/annotations/cif/cif_0045.json
cif_0046,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601101328_0003_SUPR_3840_768.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101328_0003_SUPR.JPG,Pille 26/N/DJI_20210601101321_0007_SUPR/DJI_20210601101328_0003_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,371,data/feasibility_v0/images/cif/cif_0046.jpg,data/feasibility_v0/annotations/cif/cif_0046.json
cif_0047,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM_3072_0.JPG,West_approach/PW08/ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM.JPG,West_approach/PW08/ORE2020A_20200807_005536_PW08_IMGZOOM_DJI_20200807005535_0322_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,1203,data/feasibility_v0/images/cif/cif_0047.jpg,data/feasibility_v0/annotations/cif/cif_0047.json
cif_0048,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118111556_0046_SUPR_2304_1536.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111556_0046_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111556_0046_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,849,data/feasibility_v0/images/cif/cif_0048.jpg,data/feasibility_v0/annotations/cif/cif_0048.json
cif_0049,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824094437_0038_SUPR_2304_3072.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824094315_0002_SUPR/DJI_20210824094437_0038_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824094315_0002_SUPR/DJI_20210824094437_0038_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,741,data/feasibility_v0/images/cif/cif_0049.jpg,data/feasibility_v0/annotations/cif/cif_0049.json
cif_0050,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419100147_0012_SUPR_3072_1536.JPG,North Face/Section CW/DJI_20230419100122_0015_SUPR/DJI_20230419100147_0012_SUPR.JPG,North Face/Section CW/DJI_20230419100122_0015_SUPR/DJI_20230419100147_0012_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,357,data/feasibility_v0/images/cif/cif_0050.jpg,data/feasibility_v0/annotations/cif/cif_0050.json
cif_0051,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118110255_0023_SUPR_3072_2304.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110207_0003_SUPR/DJI_20221118110255_0023_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118110207_0003_SUPR/DJI_20221118110255_0023_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,207,data/feasibility_v0/images/cif/cif_0051.jpg,data/feasibility_v0/annotations/cif/cif_0051.json
cif_0052,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419094134_0027_SUPR_4608_3072.JPG,North Face/Section W/DJI_20230419094039_0005_SUPR/DJI_20230419094134_0027_SUPR.JPG,North Face/Section W/DJI_20230419094039_0005_SUPR/DJI_20230419094134_0027_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,262,data/feasibility_v0/images/cif/cif_0052.jpg,data/feasibility_v0/annotations/cif/cif_0052.json
cif_0053,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_1039_2304_1536.jpg,002/dump1/IMG_1039.jpg,002/dump1/IMG_1039.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,758,data/feasibility_v0/images/cif/cif_0053.jpg,data/feasibility_v0/annotations/cif/cif_0053.json
cif_0054,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM_3840_1536.JPG,West_approach/PW22/ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM.JPG,West_approach/PW22/ORE2020A_20200819_140152_PW22_IMGZOOM_DJI_20200819140151_0455_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,139,data/feasibility_v0/images/cif/cif_0054.jpg,data/feasibility_v0/annotations/cif/cif_0054.json
cif_0055,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,IMG_8953_1536_768.jpg,004/dump3/IMG_8953.jpg,004/dump3/IMG_8953.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00075-of-00084.parquet,867,data/feasibility_v0/images/cif/cif_0055.jpg,data/feasibility_v0/annotations/cif/cif_0055.json
cif_0056,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601101231_0028_SUPR_0_1536.JPG,Pille 26/N/DJI_20210601101131_0006_SUPR/DJI_20210601101231_0028_SUPR.JPG,Pille 26/N/DJI_20210601101131_0006_SUPR/DJI_20210601101231_0028_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,973,data/feasibility_v0/images/cif/cif_0056.jpg,data/feasibility_v0/annotations/cif/cif_0056.json
cif_0057,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,DJI_20230419093531_0014_SUPR_3840_0.JPG,North Face/Section W/DJI_20230419093501_0001_SUPR/DJI_20230419093531_0014_SUPR.JPG,North Face/Section W/DJI_20230419093501_0001_SUPR/DJI_20230419093531_0014_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00083-of-00084.parquet,44,data/feasibility_v0/images/cif/cif_0057.jpg,data/feasibility_v0/annotations/cif/cif_0057.json
cif_0058,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,DJI_20210601101153_0010_SUPR_4608_768.JPG,Pille 26/N/DJI_20210601101131_0006_SUPR/DJI_20210601101153_0010_SUPR.JPG,Pille 26/N/DJI_20210601101131_0006_SUPR/DJI_20210601101153_0010_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00060-of-00084.parquet,967,data/feasibility_v0/images/cif/cif_0058.jpg,data/feasibility_v0/annotations/cif/cif_0058.json
cif_0059,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,DJI_20210601105257_0041_SUPR_3072_1536.JPG,Pille 25/N/DJI_20210601105131_0004_SUPR/DJI_20210601105257_0041_SUPR.JPG,Pille 25/N/DJI_20210601105131_0004_SUPR/DJI_20210601105257_0041_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Algae|Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,183,data/feasibility_v0/images/cif/cif_0059.jpg,data/feasibility_v0/annotations/cif/cif_0059.json
cif_0060,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118111600_0048_SUPR_768_1536.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111600_0048_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111422_0009_SUPR/DJI_20221118111600_0048_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,759,data/feasibility_v0/images/cif/cif_0060.jpg,data/feasibility_v0/annotations/cif/cif_0060.json
cif_0061,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,LB-FAG_14_U-414_3072_1536.jpg,LB-FAG_14_U-414.jpg,LB-FAG_14_U-414.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,500,data/feasibility_v0/images/cif/cif_0061.jpg,data/feasibility_v0/annotations/cif/cif_0061.json
cif_0062,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,DJI_20221118111916_0017_SUPR_3072_768.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111840_0011_SUPR/DJI_20221118111916_0017_SUPR.JPG,DJI_202211181054_014_Side of the bridge_ Zoom10/DJI_20221118111840_0011_SUPR/DJI_20221118111916_0017_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00000-of-00084.parquet,314,data/feasibility_v0/images/cif/cif_0062.jpg,data/feasibility_v0/annotations/cif/cif_0062.json
cif_0063,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,ORE2020A_20200807_182536_PW06_IMGZOOM_DJI_20200807182535_0606_ZOOM_3840_2304.JPG,West_approach/PW06/ORE2020A_20200807_182536_PW06_IMGZOOM_DJI_20200807182535_0606_ZOOM.JPG,West_approach/PW06/ORE2020A_20200807_182536_PW06_IMGZOOM_DJI_20200807182535_0606_ZOOM.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack|Spalling,crack|spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00068-of-00084.parquet,613,data/feasibility_v0/images/cif/cif_0063.jpg,data/feasibility_v0/annotations/cif/cif_0063.json
cif_0064,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,VF-BROPILLE_14_15-50_4608_1536.JPG,VF-BROPILLE_14_15-50.JPG,VF-BROPILLE_14_15-50.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,251,data/feasibility_v0/images/cif/cif_0064.jpg,data/feasibility_v0/annotations/cif/cif_0064.json
cif_0065,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,00012299_20060704_f0200001_20130320180000_1536_768.jpg,Concrete/00012299_20060704_f0200001_20130320180000.jpg,Concrete/00012299_20060704_f0200001_20130320180000.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Spalling,spalling,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Spalling,,parquet_row,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00053-of-00084.parquet,572,data/feasibility_v0/images/cif/cif_0065.jpg,data/feasibility_v0/annotations/cif/cif_0065.json
cif_0066,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,DJI_20210824100232_0090_SUPR_3072_768.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100232_0090_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824095915_0005_SUPR/DJI_20210824100232_0090_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00015-of-00084.parquet,44,data/feasibility_v0/images/cif/cif_0066.jpg,data/feasibility_v0/annotations/cif/cif_0066.json
cif_0067,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,DJI_20210824102422_0141_SUPR_3072_1536.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102422_0141_SUPR.JPG,Ankerblock 18 Wall South (East to west)/DJI_20210824101915_0008_SUPR/DJI_20210824102422_0141_SUPR.JPG,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00038-of-00084.parquet,1181,data/feasibility_v0/images/cif/cif_0067.jpg,data/feasibility_v0/annotations/cif/cif_0067.json
cif_0068,CiF-tiled,tiled-1024-public,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,E17W_120607_0498_2304_3072.jpg,E17W_120607_0498.jpg,E17W_120607_0498.jpg,train,UAV,mixed civil infrastructure,instance polygons and boxes,Crack,crack,positive,BDI-TAX-001@0.1.0-beta,CDLA-Permissive-2.0,,quota:Crack,,parquet_row,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,datasets/CiF-tiled/data/train_tiled-00008-of-00084.parquet,742,data/feasibility_v0/images/cif/cif_0068.jpg,data/feasibility_v0/annotations/cif/cif_0068.json
